id|name|url
11338|Lancia_Trevi|http://dbpedia.org/resource/Lancia_Trevi
11339|Lancia_Trikappa|http://dbpedia.org/resource/Lancia_Trikappa
11340|Lancia_V4_engine|http://dbpedia.org/resource/Lancia_V4_engine
11341|Lancia_V6_engine|http://dbpedia.org/resource/Lancia_V6_engine
11342|Lancia_Ypsilon|http://dbpedia.org/resource/Lancia_Ypsilon
11343|Lancia_Zeta_(1912)|http://dbpedia.org/resource/Lancia_Zeta_(1912)
11344|Land_Rover_Defender|http://dbpedia.org/resource/Land_Rover_Defender
11345|Land_Rover_Discovery|http://dbpedia.org/resource/Land_Rover_Discovery
11346|Land_Rover_Discovery_Sport|http://dbpedia.org/resource/Land_Rover_Discovery_Sport
11347|Land_Rover_Freelander|http://dbpedia.org/resource/Land_Rover_Freelander
11348|Land_Rover_Series|http://dbpedia.org/resource/Land_Rover_Series
11349|Landwind_X6|http://dbpedia.org/resource/Landwind_X6
11350|Landwind_X7|http://dbpedia.org/resource/Landwind_X7
11351|Lanitz_Escapade_One|http://dbpedia.org/resource/Lanitz_Escapade_One
11352|Lanitz_Escapade_Two|http://dbpedia.org/resource/Lanitz_Escapade_Two
11353|Larry_Foyt__2004__1|http://dbpedia.org/resource/Larry_Foyt__2004__1
11354|Larry_Foyt__2005__1|http://dbpedia.org/resource/Larry_Foyt__2005__1
11355|Larry_Foyt__2006__1|http://dbpedia.org/resource/Larry_Foyt__2006__1
11356|LaserActive|http://dbpedia.org/resource/LaserActive
11357|Lastochka|http://dbpedia.org/resource/Lastochka
11358|Lava_Pixel_V1|http://dbpedia.org/resource/Lava_Pixel_V1
11359|Layzell_Cricket|http://dbpedia.org/resource/Layzell_Cricket
11360|Layzell_Merlin|http://dbpedia.org/resource/Layzell_Merlin
11361|LeapFrog_Didj|http://dbpedia.org/resource/LeapFrog_Didj
11362|Leapster|http://dbpedia.org/resource/Leapster
11363|Leapster_Explorer|http://dbpedia.org/resource/Leapster_Explorer
11364|Learjet_40|http://dbpedia.org/resource/Learjet_40
11365|Learjet_45|http://dbpedia.org/resource/Learjet_45
11366|Learjet_60|http://dbpedia.org/resource/Learjet_60
11367|75|http://dbpedia.org/resource/75
11368|Learjet_85|http://dbpedia.org/resource/Learjet_85
11369|Leed_(soft_drink)|http://dbpedia.org/resource/Leed_(soft_drink)
11370|Lemon_&_Paeroa|http://dbpedia.org/resource/Lemon_&_Paeroa
11371|Lenovo_A526|http://dbpedia.org/resource/Lenovo_A526
11372|Lenovo_A750|http://dbpedia.org/resource/Lenovo_A750
11373|Lenovo_IdeaPad_Yoga_13|http://dbpedia.org/resource/Lenovo_IdeaPad_Yoga_13
11374|Lenovo_IdeaPhone_A820|http://dbpedia.org/resource/Lenovo_IdeaPhone_A820
11375|Lenovo_P780|http://dbpedia.org/resource/Lenovo_P780
11376|Lenovo_Skylight|http://dbpedia.org/resource/Lenovo_Skylight
11377|Lenovo_Vibe_P1|http://dbpedia.org/resource/Lenovo_Vibe_P1
11378|Let_L-200_Morava|http://dbpedia.org/resource/Let_L-200_Morava
11379|Let_L-33_Solo|http://dbpedia.org/resource/Let_L-33_Solo
11380|Let_L-410_Turbolet|http://dbpedia.org/resource/Let_L-410_Turbolet
11381|Let_L-610|http://dbpedia.org/resource/Let_L-610
11382|Let_LF-109_Pionýr|http://dbpedia.org/resource/Let_LF-109_Pionýr
11383|Lexus_CT|http://dbpedia.org/resource/Lexus_CT
11384|Lexus_ES|http://dbpedia.org/resource/Lexus_ES
11385|Lexus_GS|http://dbpedia.org/resource/Lexus_GS
11386|Lexus_GS_(S190)|http://dbpedia.org/resource/Lexus_GS_(S190)
11387|Lexus_GX|http://dbpedia.org/resource/Lexus_GX
11388|Lexus_HS|http://dbpedia.org/resource/Lexus_HS
11389|Lexus_IS|http://dbpedia.org/resource/Lexus_IS
11390|Lexus_IS_(XE20)|http://dbpedia.org/resource/Lexus_IS_(XE20)
11391|Lexus_LC|http://dbpedia.org/resource/Lexus_LC
11392|Lexus_LF-Gh|http://dbpedia.org/resource/Lexus_LF-Gh
11393|Lexus_LFA|http://dbpedia.org/resource/Lexus_LFA
11394|Lexus_LS|http://dbpedia.org/resource/Lexus_LS
11395|Lexus_LS_(XF40)|http://dbpedia.org/resource/Lexus_LS_(XF40)
11396|Lexus_LX|http://dbpedia.org/resource/Lexus_LX
11397|Lexus_NX|http://dbpedia.org/resource/Lexus_NX
11398|Lexus_RC|http://dbpedia.org/resource/Lexus_RC
11399|Lexus_RX|http://dbpedia.org/resource/Lexus_RX
11400|Leyland_Titan_(front-engined_double-decker)|http://dbpedia.org/resource/Leyland_Titan_(front-engined_double-decker)
11401|Liberty_(rocket)|http://dbpedia.org/resource/Liberty_(rocket)
11402|Liberty_XL2|http://dbpedia.org/resource/Liberty_XL2
11403|Lifan_520|http://dbpedia.org/resource/Lifan_520
11404|Lifan_620|http://dbpedia.org/resource/Lifan_620
11405|Lifan_X60|http://dbpedia.org/resource/Lifan_X60
11406|Lightning_GT|http://dbpedia.org/resource/Lightning_GT
11407|Ligier_EZ-10|http://dbpedia.org/resource/Ligier_EZ-10
11408|Ligier_JS21__1|http://dbpedia.org/resource/Ligier_JS21__1
11409|Ligier_JS21__2|http://dbpedia.org/resource/Ligier_JS21__2
11410|Ligier_JS21__3|http://dbpedia.org/resource/Ligier_JS21__3
11411|Lilt|http://dbpedia.org/resource/Lilt
11412|Limca|http://dbpedia.org/resource/Limca
11413|Lincoln-Zephyr|http://dbpedia.org/resource/Lincoln-Zephyr
11414|Lincoln-Zephyr_V12_engine|http://dbpedia.org/resource/Lincoln-Zephyr_V12_engine
11415|Lincoln_Aviator|http://dbpedia.org/resource/Lincoln_Aviator
11416|Lincoln_Blackwood|http://dbpedia.org/resource/Lincoln_Blackwood
11417|Lincoln_Capri|http://dbpedia.org/resource/Lincoln_Capri
11418|Lincoln_Continental|http://dbpedia.org/resource/Lincoln_Continental
11419|Lincoln_Continental_Mark_III|http://dbpedia.org/resource/Lincoln_Continental_Mark_III
11420|Lincoln_Continental_Mark_IV|http://dbpedia.org/resource/Lincoln_Continental_Mark_IV
11421|Lincoln_Continental_Mark_V|http://dbpedia.org/resource/Lincoln_Continental_Mark_V
11422|Lincoln_Continental_Mark_VI|http://dbpedia.org/resource/Lincoln_Continental_Mark_VI
11423|Lincoln_Continental__Concept__1|http://dbpedia.org/resource/Lincoln_Continental__Concept__1
11424|Lincoln_Continental__Fourth_generation__1|http://dbpedia.org/resource/Lincoln_Continental__Fourth_generation__1
11425|Lincoln_Continental__Sixth_generation__1|http://dbpedia.org/resource/Lincoln_Continental__Sixth_generation__1
11426|Lincoln_Cosmopolitan|http://dbpedia.org/resource/Lincoln_Cosmopolitan
11427|Lincoln_Custom|http://dbpedia.org/resource/Lincoln_Custom
11428|Lincoln_EL-series|http://dbpedia.org/resource/Lincoln_EL-series
11429|Lincoln_Futura|http://dbpedia.org/resource/Lincoln_Futura
11430|Lincoln_H-series|http://dbpedia.org/resource/Lincoln_H-series
11431|Lincoln_K-series|http://dbpedia.org/resource/Lincoln_K-series
11432|Lincoln_L-Series|http://dbpedia.org/resource/Lincoln_L-Series
11433|Lincoln_L-head_V12_engine|http://dbpedia.org/resource/Lincoln_L-head_V12_engine
11434|Lincoln_LS|http://dbpedia.org/resource/Lincoln_LS
11435|Lincoln_MK9|http://dbpedia.org/resource/Lincoln_MK9
11436|Lincoln_MKC|http://dbpedia.org/resource/Lincoln_MKC
11437|Lincoln_MKR|http://dbpedia.org/resource/Lincoln_MKR
11438|Lincoln_MKS|http://dbpedia.org/resource/Lincoln_MKS
11439|Lincoln_MKT|http://dbpedia.org/resource/Lincoln_MKT
11440|Lincoln_MKX|http://dbpedia.org/resource/Lincoln_MKX
11441|Lincoln_MKZ|http://dbpedia.org/resource/Lincoln_MKZ
11442|Lincoln_Mark_LT|http://dbpedia.org/resource/Lincoln_Mark_LT
11443|Lincoln_Mark_VIII|http://dbpedia.org/resource/Lincoln_Mark_VIII
11444|Lincoln_Mark_series|http://dbpedia.org/resource/Lincoln_Mark_series
11445|Lincoln_Navicross|http://dbpedia.org/resource/Lincoln_Navicross
11446|Lincoln_Navigator|http://dbpedia.org/resource/Lincoln_Navigator
11447|Lincoln_Premiere|http://dbpedia.org/resource/Lincoln_Premiere
11448|Lincoln_Sport|http://dbpedia.org/resource/Lincoln_Sport
11449|Lincoln_Town_Car|http://dbpedia.org/resource/Lincoln_Town_Car
11450|Lincoln_Versailles|http://dbpedia.org/resource/Lincoln_Versailles
11451|Lincoln_Y-block_V8_engine|http://dbpedia.org/resource/Lincoln_Y-block_V8_engine
11452|Line_3,_Xi'an_Metro__DKZ17__1|http://dbpedia.org/resource/Line_3,_Xi'an_Metro__DKZ17__1
11453|Lioré_et_Olivier_LeO_45|http://dbpedia.org/resource/Lioré_et_Olivier_LeO_45
11454|Lioré_et_Olivier_LeO_H-246|http://dbpedia.org/resource/Lioré_et_Olivier_LeO_H-246
11455|Lippisch_P.13|http://dbpedia.org/resource/Lippisch_P.13
11456|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1980__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1980__1
11457|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1982__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1982__1
11458|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1983__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1983__1
11459|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1984__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1984__1
11460|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1985__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1985__1
11461|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1986__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1986__1
11462|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1987__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1987__1
11463|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1988__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1988__1
11464|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1989__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1989__1
11465|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1991__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1991__1
11466|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1995__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1995__1
11467|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1996__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1996__1
11468|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1996–97__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__1996–97__1
11469|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2001__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2001__1
11470|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2003__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2003__1
11471|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2004__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2004__1
11472|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2005__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2005__1
11473|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2006__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2006__1
11474|List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2007__1|http://dbpedia.org/resource/List_of_American_Championship_Car_Rookie_of_the_Year_Winners__2007__1
11475|List_of_British_Formula_Three_champions__1964__3|http://dbpedia.org/resource/List_of_British_Formula_Three_champions__1964__3
11476|List_of_Chengdu_J-7_variants|http://dbpedia.org/resource/List_of_Chengdu_J-7_variants
11477|List_of_Focke-Wulf_Fw_190_variants|http://dbpedia.org/resource/List_of_Focke-Wulf_Fw_190_variants
11478|List_of_German_Formula_Three_champions__1974__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1974__1
11479|List_of_German_Formula_Three_champions__1975__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1975__1
11480|List_of_German_Formula_Three_champions__1976__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1976__1
11481|List_of_German_Formula_Three_champions__1977__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1977__1
11482|List_of_German_Formula_Three_champions__1978__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1978__1
11483|List_of_German_Formula_Three_champions__1979__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1979__1
11484|List_of_German_Formula_Three_champions__1980__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1980__1
11485|List_of_German_Formula_Three_champions__1981__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1981__1
11486|List_of_German_Formula_Three_champions__1982__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1982__1
11487|List_of_German_Formula_Three_champions__1983__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1983__1
11488|List_of_German_Formula_Three_champions__1984__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1984__1
11489|List_of_German_Formula_Three_champions__1985__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1985__1
11490|List_of_German_Formula_Three_champions__1986__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1986__1
11491|List_of_German_Formula_Three_champions__1987__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1987__1
11492|List_of_German_Formula_Three_champions__1988__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1988__1
11493|List_of_German_Formula_Three_champions__1989__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1989__1
11494|List_of_German_Formula_Three_champions__1990__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1990__1
11495|List_of_German_Formula_Three_champions__1991__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1991__1
11496|List_of_German_Formula_Three_champions__1992__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1992__1
11497|List_of_German_Formula_Three_champions__1993__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1993__1
11498|List_of_German_Formula_Three_champions__1995__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1995__1
11499|List_of_German_Formula_Three_champions__1996__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1996__1
11500|List_of_German_Formula_Three_champions__1997__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1997__1
11501|List_of_German_Formula_Three_champions__1998__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1998__1
11502|List_of_German_Formula_Three_champions__1999__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__1999__1
11503|List_of_German_Formula_Three_champions__2000__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2000__1
11504|List_of_German_Formula_Three_champions__2001__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2001__1
11505|List_of_German_Formula_Three_champions__2002__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2002__1
11506|List_of_German_Formula_Three_champions__2003__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2003__1
11507|List_of_German_Formula_Three_champions__2004__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2004__1
11508|List_of_German_Formula_Three_champions__2005__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2005__1
11509|List_of_German_Formula_Three_champions__2006__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2006__1
11510|List_of_German_Formula_Three_champions__2007__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2007__1
11511|List_of_German_Formula_Three_champions__2008__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2008__1
11512|List_of_German_Formula_Three_champions__2009__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2009__1
11513|List_of_German_Formula_Three_champions__2010__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2010__1
11514|List_of_German_Formula_Three_champions__2011__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2011__1
11515|List_of_German_Formula_Three_champions__2012__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2012__1
11516|List_of_German_Formula_Three_champions__2013__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2013__1
11517|List_of_German_Formula_Three_champions__2014__1|http://dbpedia.org/resource/List_of_German_Formula_Three_champions__2014__1
11518|List_of_Harrier_variants|http://dbpedia.org/resource/List_of_Harrier_variants
11519|List_of_IndyCar_Series_teams__A._J._Foyt_Enterprises__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__A._J._Foyt_Enterprises__1
11520|List_of_IndyCar_Series_teams__A._J._Foyt_Enterprises__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__A._J._Foyt_Enterprises__2
11521|List_of_IndyCar_Series_teams__Andretti_Autosport__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Andretti_Autosport__1
11522|List_of_IndyCar_Series_teams__Andretti_Autosport__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Andretti_Autosport__2
11523|List_of_IndyCar_Series_teams__Andretti_Autosport__3|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Andretti_Autosport__3
11524|List_of_IndyCar_Series_teams__Andretti_Herta_Autosport_with_Curb_Agajanian__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Andretti_Herta_Autosport_with_Curb_Agajanian__1
11525|List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__1
11526|List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__2
11527|List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__3|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__3
11528|List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__4|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Chip_Ganassi_Racing__4
11529|List_of_IndyCar_Series_teams__Dale_Coyne_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Dale_Coyne_Racing__1
11530|List_of_IndyCar_Series_teams__Dale_Coyne_Racing__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Dale_Coyne_Racing__2
11531|List_of_IndyCar_Series_teams__Dreyer_&_Reinbold_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Dreyer_&_Reinbold_Racing__1
11532|List_of_IndyCar_Series_teams__Ed_Carpenter_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Ed_Carpenter_Racing__1
11533|List_of_IndyCar_Series_teams__Jonathan_Byrd's_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Jonathan_Byrd's_Racing__1
11534|List_of_IndyCar_Series_teams__KVSH_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__KVSH_Racing__1
11535|List_of_IndyCar_Series_teams__Lazier_Burns_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Lazier_Burns_Racing__1
11536|List_of_IndyCar_Series_teams__Pirtek_Team_Murray__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Pirtek_Team_Murray__1
11537|List_of_IndyCar_Series_teams__Rahal_Letterman_Lanigan_Racing__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Rahal_Letterman_Lanigan_Racing__1
11538|List_of_IndyCar_Series_teams__Schmidt_Peterson_Motorsports__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Schmidt_Peterson_Motorsports__1
11539|List_of_IndyCar_Series_teams__Schmidt_Peterson_Motorsports__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Schmidt_Peterson_Motorsports__2
11540|List_of_IndyCar_Series_teams__Team_Penske__1|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Team_Penske__1
11541|List_of_IndyCar_Series_teams__Team_Penske__2|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Team_Penske__2
11542|List_of_IndyCar_Series_teams__Team_Penske__3|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Team_Penske__3
11543|List_of_IndyCar_Series_teams__Team_Penske__4|http://dbpedia.org/resource/List_of_IndyCar_Series_teams__Team_Penske__4
11544|List_of_VM_Motori_engines|http://dbpedia.org/resource/List_of_VM_Motori_engines
11545|List_of_Volvo_Trucks_engines|http://dbpedia.org/resource/List_of_Volvo_Trucks_engines
11546|List_of_Xbox_360_accessories|http://dbpedia.org/resource/List_of_Xbox_360_accessories
11547|Lister_Storm|http://dbpedia.org/resource/Lister_Storm
11548|Litl|http://dbpedia.org/resource/Litl
11549|Little_Joe_II|http://dbpedia.org/resource/Little_Joe_II
11550|Lloyd_300|http://dbpedia.org/resource/Lloyd_300
11551|Lloyd_400|http://dbpedia.org/resource/Lloyd_400
11552|Lloyd_600|http://dbpedia.org/resource/Lloyd_600
11553|Lloyd_Arabella|http://dbpedia.org/resource/Lloyd_Arabella
11554|Lockheed_A-12|http://dbpedia.org/resource/Lockheed_A-12
11555|Lockheed_AC-130|http://dbpedia.org/resource/Lockheed_AC-130
11556|Lockheed_AH-56_Cheyenne|http://dbpedia.org/resource/Lockheed_AH-56_Cheyenne
11557|Lockheed_AP-3C_Orion|http://dbpedia.org/resource/Lockheed_AP-3C_Orion
11558|Lockheed_AQM-60_Kingfisher|http://dbpedia.org/resource/Lockheed_AQM-60_Kingfisher
11559|Lockheed_Air_Express|http://dbpedia.org/resource/Lockheed_Air_Express
11560|Lockheed_Altair|http://dbpedia.org/resource/Lockheed_Altair
11561|Lockheed_Big_Dipper|http://dbpedia.org/resource/Lockheed_Big_Dipper
11562|Lockheed_C-130_Hercules|http://dbpedia.org/resource/Lockheed_C-130_Hercules
11563|Lockheed_C-130_Hercules_in_Australian_service|http://dbpedia.org/resource/Lockheed_C-130_Hercules_in_Australian_service
11564|Lockheed_C-141_Starlifter|http://dbpedia.org/resource/Lockheed_C-141_Starlifter
11565|Lockheed_C-5_Galaxy|http://dbpedia.org/resource/Lockheed_C-5_Galaxy
11566|Lockheed_C-69_Constellation|http://dbpedia.org/resource/Lockheed_C-69_Constellation
11567|Lockheed_CL-1200_Lancer|http://dbpedia.org/resource/Lockheed_CL-1200_Lancer
11568|Lockheed_CL-1201|http://dbpedia.org/resource/Lockheed_CL-1201
11569|Lockheed_CL-400_Suntan|http://dbpedia.org/resource/Lockheed_CL-400_Suntan
11570|Lockheed_CL-475|http://dbpedia.org/resource/Lockheed_CL-475
11571|Lockheed_CP-140_Aurora|http://dbpedia.org/resource/Lockheed_CP-140_Aurora
11572|Lockheed_Constellation|http://dbpedia.org/resource/Lockheed_Constellation
11573|Lockheed_D-21|http://dbpedia.org/resource/Lockheed_D-21
11574|Lockheed_DC-130|http://dbpedia.org/resource/Lockheed_DC-130
11575|Lockheed_EC-121_Warning_Star|http://dbpedia.org/resource/Lockheed_EC-121_Warning_Star
11576|Lockheed_EC-130|http://dbpedia.org/resource/Lockheed_EC-130
11577|Lockheed_EC-130H_Compass_Call|http://dbpedia.org/resource/Lockheed_EC-130H_Compass_Call
11578|Lockheed_EP-3|http://dbpedia.org/resource/Lockheed_EP-3
11579|Lockheed_Explorer|http://dbpedia.org/resource/Lockheed_Explorer
11580|Lockheed_F-104_Starfighter|http://dbpedia.org/resource/Lockheed_F-104_Starfighter
11581|Lockheed_F-117_Nighthawk|http://dbpedia.org/resource/Lockheed_F-117_Nighthawk
11582|Lockheed_F-94_Starfire|http://dbpedia.org/resource/Lockheed_F-94_Starfire
11583|Lockheed_Flatbed|http://dbpedia.org/resource/Lockheed_Flatbed
11584|Lockheed_HC-130|http://dbpedia.org/resource/Lockheed_HC-130
11585|Lockheed_Have_Blue|http://dbpedia.org/resource/Lockheed_Have_Blue
11586|Lockheed_Hudson|http://dbpedia.org/resource/Lockheed_Hudson
11587|Lockheed_JetStar|http://dbpedia.org/resource/Lockheed_JetStar
11588|Lockheed_L-049_Constellation|http://dbpedia.org/resource/Lockheed_L-049_Constellation
11589|Lockheed_L-100_Hercules|http://dbpedia.org/resource/Lockheed_L-100_Hercules
11590|Lockheed_L-1011_TriStar|http://dbpedia.org/resource/Lockheed_L-1011_TriStar
11591|Lockheed_L-1049_Super_Constellation|http://dbpedia.org/resource/Lockheed_L-1049_Super_Constellation
11592|Lockheed_L-133|http://dbpedia.org/resource/Lockheed_L-133
11593|Lockheed_L-188_Electra|http://dbpedia.org/resource/Lockheed_L-188_Electra
11594|Lockheed_L-2000|http://dbpedia.org/resource/Lockheed_L-2000
11595|Lockheed_L-301|http://dbpedia.org/resource/Lockheed_L-301
11596|Lockheed_L-649_Constellation|http://dbpedia.org/resource/Lockheed_L-649_Constellation
11597|Lockheed_L-749_Constellation|http://dbpedia.org/resource/Lockheed_L-749_Constellation
11598|Lockheed_LC-130|http://dbpedia.org/resource/Lockheed_LC-130
11599|Lockheed_Little_Dipper|http://dbpedia.org/resource/Lockheed_Little_Dipper
11600|Lockheed_MC-130|http://dbpedia.org/resource/Lockheed_MC-130
11601|Lockheed_MQM-105_Aquila|http://dbpedia.org/resource/Lockheed_MQM-105_Aquila
11602|Lockheed_Martin_A-4AR_Fightinghawk|http://dbpedia.org/resource/Lockheed_Martin_A-4AR_Fightinghawk
11603|Lockheed_Martin_C-130J_Super_Hercules|http://dbpedia.org/resource/Lockheed_Martin_C-130J_Super_Hercules
11604|Lockheed_Martin_CATBird|http://dbpedia.org/resource/Lockheed_Martin_CATBird
11605|Lockheed_Martin_Desert_Hawk|http://dbpedia.org/resource/Lockheed_Martin_Desert_Hawk
11606|Lockheed_Martin_Desert_Hawk_III|http://dbpedia.org/resource/Lockheed_Martin_Desert_Hawk_III
11607|Lockheed_Martin_F-22_Raptor|http://dbpedia.org/resource/Lockheed_Martin_F-22_Raptor
11608|Lockheed_Martin_FB-22|http://dbpedia.org/resource/Lockheed_Martin_FB-22
11609|Lockheed_Martin_KC-130|http://dbpedia.org/resource/Lockheed_Martin_KC-130
11610|Lockheed_Martin_Polecat|http://dbpedia.org/resource/Lockheed_Martin_Polecat
11611|Lockheed_Martin_RQ-170_Sentinel|http://dbpedia.org/resource/Lockheed_Martin_RQ-170_Sentinel
11612|Lockheed_Martin_RQ-3_DarkStar|http://dbpedia.org/resource/Lockheed_Martin_RQ-3_DarkStar
11613|Lockheed_Martin_SR-72|http://dbpedia.org/resource/Lockheed_Martin_SR-72
11614|Lockheed_Martin_Sea_Ghost|http://dbpedia.org/resource/Lockheed_Martin_Sea_Ghost
11615|Lockheed_Martin_Stalker|http://dbpedia.org/resource/Lockheed_Martin_Stalker
11616|Lockheed_Martin_VH-71_Kestrel|http://dbpedia.org/resource/Lockheed_Martin_VH-71_Kestrel
11617|Lockheed_Martin_X-33|http://dbpedia.org/resource/Lockheed_Martin_X-33
