asin|productId|brand|title|price|categories|feedback|imgUrl|description
A6CL2G1SQG|12822|659|Nieuport_15|68.98|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZQ720CGW7C|11666|659|Loire-Nieuport_161|61.62|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
K3UVAK7Y0Z|12815|659|Nieuport-Delage_NiD-120|87.27|[['category']]|['4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
ZFGE3B5TR8|12817|659|Nieuport-Delage_Sesquiplan|24.86|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WGH8W9R6SO|12828|659|Nieuport_31|61.65|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
GCMA23CFWI|12829|659|Nieuport_Madon|73.35|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QCATVLQYDI|12833|661|Niki_Lightning|84.83|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
E303ES2P3O|12832|661|Niki_2004|36.68|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
GI071VPUKK|12834|662|Ninetology_Black_Pearl_II|58.95|[['category']]|['4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
J5SFSP5A4R|12835|662|Ninetology_Insight|42.08|[['category']]|['2.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
N954M2EQTM|12837|662|Ninetology_Pearl_Mini|105.27|[['category']]|['5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
O9PC8646X9|12839|662|Ninetology_U9X1|37.80|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
P7E93BH78E|12840|662|Ninetology_U9Z1|56.57|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
QDLQQMWDDO|12836|662|Ninetology_Outlook_Pure|60.87|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
XHZOCBOBJH|12838|662|Ninetology_Stealth_II|64.27|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZU66K7PN31|12842|662|Ninetology_Vox|71.55|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
E436QSKAPD|12923|663|Nissan_Skyline|50.72|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
J9WZ9GY2QX|12881|663|Nissan_Leaf|157.46|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
WDXR07R2S5|12872|663|Nissan_GT-R|21.39|[['category']]|['3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QURZYG8JPE|12928|663|Nissan_Sunny|35.52|[['category']]|['3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
YEAAU3E2BV|12891|663|Nissan_Navara|45.87|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EG9NVK4X8J|12908|663|Nissan_Qashqai|97.85|[['category']]|['5.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
S86IXEGG5C|12859|663|Nissan_Bluebird|38.35|[['category']]|['2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
PLD7EFCO7W|12940|663|Nissan_X-Trail|35.49|[['category']]|['4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ROAIVBGWI4|12887|663|Nissan_Maxima|69.18|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QGWGFQOW1F|12904|663|Nissan_Primera|76.21|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
VR1OC2EPHZ|12934|663|Nissan_Tiida|20.33|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
UF1V5XHT8N|12942|663|Nissan_Z-car|71.38|[['category']]|['2.0,feedback', '2.0,feedback', '3.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
U91JRPDK9C|12853|663|Nissan_Altima|85.70|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
BBTSEEXYJ6|12888|663|Nissan_Murano|46.09|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EX375QL8A4|12894|663|Nissan_Pathfinder|69.40|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FELJ96L7YR|12877|663|Nissan_Juke|43.93|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
MLXCIHFG45|12932|663|Nissan_Teana|46.14|[['category']]|['5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
K35XB8W5JF|12892|663|Nissan_Note|30.45|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
PIGHLRZV1V|12861|663|Nissan_Caravan|90.66|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
MYFH03W5OI|12922|663|Nissan_Sentra|92.17|[['category']]|['5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
BRM21VDPO9|12906|663|Nissan_Pulsar|39.23|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
THZ7H2M68S|12849|663|Nissan_300ZX|44.26|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
T7Q5PYU8YM|16124|663|Volkswagen_Santana|13.65|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
SJF32SB8G8|12865|663|Nissan_Cube|50.81|[['category']]|['5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
VF0EFIZHTU|12933|663|Nissan_Terrano_II|40.28|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
I520SQUGL3|12924|663|Nissan_Skyline_GT-R|18.12|[['category']]|['5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
XZ6G9VGZ6J|12903|663|Nissan_President|28.97|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
J0T4FI6MH7|12941|663|Nissan_Xterra|26.12|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
T9THWWUQOM|12863|663|Nissan_Cima|45.36|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
ROK6Y7JKVW|12900|663|Nissan_Prairie|59.43|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
IIM2CHWQEE|12909|663|Nissan_Quest|39.95|[['category']]|['5.0,feedback', '3.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Z8A3G57EG1|12854|663|Nissan_Armada|61.82|[['category']]|['4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
UJ1JQ1CVGL|12905|663|Nissan_Prince_Royal|125.62|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback']|http://example.com/img.jpg|description
SDDYOTKDO0|12862|663|Nissan_Cherry|68.89|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
XNA7Z1Y5IL|11263|663|Lambda_4S|50.89|[['category']]|['5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EV8BQXM2TE|12882|663|Nissan_Leopard|67.35|[['category']]|['4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
U2QJHZQ2MX|12852|663|Nissan_Almera_Tino|67.13|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '2.0,feedback', '3.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
U0C9MM8TZZ|12918|663|Nissan_S30|52.55|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
GFGXH4ITJB|12890|663|Nissan_NX|57.51|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
X4GN9F98IF|12883|663|Nissan_Livina|48.47|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
HXO58COR5G|12857|663|Nissan_Avenir|89.55|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
GRZTWI26LM|12898|663|Nissan_Pino|65.74|[['category']]|['3.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WRP26RCRYR|12938|663|Nissan_Violet|27.00|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
L60GJ8YHI1|12878|663|Nissan_Lafesta|35.19|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
KLAPMXZUMP|12925|663|Nissan_Stagea|45.96|[['category']]|['4.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
M0VKAWA66J|12917|663|Nissan_S130|31.61|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '4.0,feedback', '4.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
PSDW1TBMAJ|10601|663|Infiniti_QX70|24.43|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
AXWN7WB3K7|8427|663|Datsun_Sports|65.16|[['category']]|['5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DPSQHVPIF2|12902|663|Nissan_Presea|57.50|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
ZCJYNDGBC8|8420|663|Datsun_510|43.91|[['category']]|['4.0,feedback', '2.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
II1X19UUPL|12864|663|Nissan_Crew|126.98|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EHFFOUEJVK|12916|663|Nissan_S-Cargo|12.35|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NX5B0TTTJM|12847|663|Nissan_240SX|22.55|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
B5994VDWY3|12899|663|Nissan_Pintara|60.38|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EOUV5TXLEK|12886|663|Nissan_MR_engine|59.32|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
D9SC00I35S|10600|663|Infiniti_QX60|63.24|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RAUAFI6NDZ|8428|663|Datsun_Truck|116.62|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
TOLJP7DK1B|12858|663|Nissan_Bevel|102.02|[['category']]|['2.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
A8O0KPW5ER|12937|663|Nissan_URGE|159.17|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
CYTBOXGNSD|12885|663|Nissan_MID4|89.91|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
N00DSTWMKU|12871|663|Nissan_Forum|37.12|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '2.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
IGAOFM9SG3|15207|663|Suzuki_Equator|63.53|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FUHETCXRTC|12915|663|Nissan_R89C|35.02|[['category']]|['4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
YCCTUBRQIT|8422|663|Datsun_DC-3|55.67|[['category']]|['4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NWTHNQITQQ|12935|663|Nissan_Townpod|36.86|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
WPMWP136SQ|12851|663|Nissan_Actic|102.56|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DUIWJB6VYC|13635|663|Prince_R380|42.74|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
WI8CEWR8JE|10113|663|Holden_Astra|30.22|[['category']]|['3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FC8U9LKGRG|12875|663|Nissan_IDx|23.30|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
WT56BOQZVJ|12848|663|Nissan_300C|82.75|[['category']]|['3.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
